O che piatosa deïtà descreta!;0W1W010W 001W01xW
All'autre parte canta puro e berna,;0W10W10W10W 10_0W1xW
Ca allanche se no' spienne a na taverna.;0_010W0W0W1 0_0W0W01xW
;
Passata sta cocina àscie na sala,;010W0W010_ 10W0W1xW
Dinto na stalla, accanto a na despenza;10W0W1 0_010_0W0W01xW
Da llà pe no recuoncolo se cala;0W1W0W0W0100W 0W1xW
A no soppigno, fatto p'azzellenza;0W0W010W 10W101xW
Ecco, a na gallaria vaie pe na scala,;10_0W0W001W 1W0W0W1xW
(Perdòneme lo Duca de Sciorenza!);0100W 0W10W0W01xW
Ca chesta a pede chiuppo passa chella,;0W10_0W10W10W 10W1xW
C'ha tanto nomme che sia ricca e bella.;0W10W10W 0W0W10_0W1xW
;
A desfazio de Fidia e Tizïano;0W010W0W10_0W001xW
Libre a bizzeffa, a fascio le scritture,;10_0W010_0W10W0W01xW
Quale stampate e quale fatte a mano;10W01 0_0W10W10_0W1xW
Le perne e gioie a tómmola, e mesure;0W10_0W10_0W10 0_0W01xW
Che no' lo pò contare 'nciegno umano:;0W0W0W1W010W 10_01xW
Lo sanno chille a chi fece Minerva;0W10W1 0_0W0W10W01xW
Lo vagno d'uoglio e la sepposta d'erva.;0W10W1 0_0W0W010W1xW
;
Lloco sta Febo, et ha le sore a lato,;10W0W10_0W0W0W10_0W1xW
Ch'ognuna tene 'mmano no stromiento;010W10W10W 1W01xW
Da na gran corte stace 'ntornïato;0W0W10W10W 001xW
D'uommene vertoluse a ciento a ciento.;100W001 0_0W10_0W1xW
Io, dapo' che llà 'ncoppa fui arrivato,;1W01W0W0W10W 1W01xW
Traso la porta, ch'è d'oro e d'argiento,;10W0W10W 0W10_0W01xW
E 'mmiezo a doie colonne veo no mutto:;0W10_0W1W010W 1W0W1xW
«Chi trase aseno miezo, n'esce tutto».;0W10_100W10W 10W1xW
;
Passo cchiù 'nnanze, e tanto giro 'ntuorno;10W0W1 0_0W10W10W1xW
C'arrivo dove Febo stea seduto,;010W10W10W 1W01xW
E a lo prenzipio aviette tanto scuorno;0_0W0W01 0_010W10W1xW
Che pe spanto e stopore restaie muto;0W0W10_0W010W 01W1xW
Po' m'addenocchio, e dìcole: «Buon iuorno».;1W001 0_0W100W0W1xW
Isso m'abbraccia e dice: «Benmenuto!;10W010_0W10W101xW
;
;
;
Io lo rengrazio, et isso lebrecaie:;1W0W010_0W10W001W
«Io voglio che te iove sto vïaggio,;0W10W0W0W10W1W01xW
E azzò de me te laude sempe maie;0_01W0W0W0W10W 10W1xW
Ecco, t'abbraccio, e azzèttote pe paggio.;10W 01_0W 0100W0W1xW
Va' t'arreposa, mo sta sera o craie;1W001W 1W0W10_0W1xW
Voglio c'agge no buono veveraggio».;10W10W 0W10W001xW
Che core pienze che faciette, tanno,;0W10W10W 0W010W1xW
Se be' ogne punto me pareva n'anno?;0W0_10W10W 0W010W1xW
;
;
;
La sera aspetto, commo tavernaro;0W10_010W 10W001xW
Ch'aspetta lo percaccio, e po' non vene.;010W0W010_0W1W0W1xW
Ecco, lo Sole se 'ncaforchia a maro,;10W0W10W 0W010_0W1xW
Foienno pe li dèbete che tene;010W0W0W100W0W1xW
Ecco, lo preggia l'Arba, e lustro e chiaro;10W0W10W10_0W10_0W1xW
Se mostra: io conto l'ore. O Dio, che pene!;0W10_0W10W10_0W1W0W1xW
Quanno Febo me chiamma, e bò che trasa;10W10W0W10_0W1W0W1xW
A no bello ciardino de sta casa.;0W0W10W010W 0W0W1xW
;
;
;
Llà tu vide na rosa moscarella;1W0W10W 0W10W001xW
Che 'mmiezo nc'è nasciuto no cetrulo,;0W10W1W 010W1W01xW
Llà bide c'a na fico troianella;0W10W0W 0W10W001xW
Nce sponta a corneciello lo fasulo:;0W10_0W0010W 0W01xW
Vide da na lattuca mortarella;10W0W0W 010W001xW
Scire la falanghina de Pezzulo,;10W0W0010W 0W01xW
E da no milo sciuoccolo o amarena;0W0W0W10W10 0_0_001xW
Pezze de caso cchiù ca n'è l'arena.;10W0W10W 1W0W1W01xW
;
;
;
Spallère ha de cocozze e molegnane,;010_1W0W 010_0W001xW
Prègole de cetrola e de cepolle,;100W0W010_0W 0W01xW
Quatre de mercolella e maiorane,;10W0W0010_0W001xW
Conzierte de vorracce e fogliamolle,;010W0W010_0W101x
Pe mmiezo no gran frùscio de fontane;0W10W0W0W10W 0W01xW
